SS-1 Robot Pose 
ID   x        y      
8085 -53.6002  18.0469 
8086 -53.5859  18.0870 
8087 -53.5697  18.1286 
8088 -53.5535  18.1674 
8089 -53.5365  18.2053 
8090 -53.5171  18.2454 
8091 -53.4974  18.2838 
8092 -53.4775  18.3199 
8093 -53.4560  18.3567 
8094 -53.4325  18.3944 
8095 -53.4091  18.4297 
8096 -53.3841  18.4652 
8097 -53.3595  18.4982 
8098 -53.3331  18.5318 
8099 -53.3045  18.5660 
8100 -53.2765  18.5976 
8101 -53.2475  18.6287 
8102 -53.2169  18.6594 
8103 -53.1867  18.6883 
8104 -53.1551  18.7167 
8105 -53.1227  18.7443 
8106 -53.0895  18.7709 
8107 -53.0551  18.7969 
8108 -53.0202  18.8217 
8109 -52.9838  18.8461 
8110 -52.9476  18.8690 
8111 -52.9106  18.8910 
8112 -52.8735  18.9119 
8113 -52.8353  18.9323 
8114 -52.7961  18.9520 
8115 -52.7580  18.9702 
8116 -52.7182  18.9882 
8117 -52.6775  19.0057 
8118 -52.6367  19.0222 
8119 -52.5951  19.0383 
8120 -52.5535  19.0535 
8121 -52.5118  19.0681 
8122 -52.4697  19.0820 
8123 -52.4273  19.0954 
8124 -52.3846  19.1082 
8125 -52.3421  19.1204 
8126 -52.3001  19.1319 
8127 -52.2562  19.1434 
8128 -52.2121  19.1544 
8129 -52.1691  19.1647 
8130 -52.1265  19.1745 
8131 -52.0832  19.1840 
8132 -52.0384  19.1935 
8133 -51.9941  19.2025 
8134 -51.9508  19.2110 
8135 -51.9069  19.2193 
8136 -51.8629  19.2272 
8137 -51.8191  19.2348 
8138 -51.7759  19.2420 
8139 -51.7318  19.2491 
8140 -51.6883  19.2558 
8141 -51.6440  19.2625 
8142 -51.6009  19.2686 
8143 -51.5564  19.2748 
8144 -51.5136  19.2806 
8145 -51.4688  19.2863 
8146 -51.4253  19.2918 
8147 -51.3805  19.2972 
8148 -51.3370  19.3023 
8149 -51.2925  19.3074 
8150 -51.2481  19.3124 
8151 -51.2042  19.3171 
8152 -51.1612  19.3217 
8153 -51.1166  19.3263 
8154 -51.0730  19.3308 
8155 -51.0286  19.3353 
8156 -50.9843  19.3397 
8157 -50.9404  19.3439 
8158 -50.8973  19.3480 
8159 -50.8544  19.3520 
8160 -50.8093  19.3562 
8161 -50.7663  19.3601 
8162 -50.7213  19.3641 
8163 -50.6768  19.3679 
8164 -50.6328  19.3716 
8165 -50.5894  19.3752 
8166 -50.5451  19.3787 
8167 -50.5011  19.3821 
8168 -50.4572  19.3854 
8169 -50.4134  19.3886 
8170 -50.3696  19.3918 
8171 -50.3261  19.3948 
8172 -50.2830  19.3976 
8173 -50.2388  19.4004 
8174 -50.1945  19.4031 
8175 -50.1507  19.4057 
8176 -50.1075  19.4082 
8177 -50.0635  19.4105 
8178 -50.0195  19.4128 
8179 -49.9758  19.4150 
8180 -49.9321  19.4170 
8181 -49.8885  19.4189 
8182 -49.8452  19.4207 
8183 -49.8013  19.4224 
8184 -49.7580  19.4240 
8185 -49.7140  19.4256 
8186 -49.6705  19.4271 
8187 -49.6268  19.4285 
8188 -49.5832  19.4300 
8189 -49.5397  19.4314 
8190 -49.4961  19.4328 
8191 -49.4526  19.4342 
8192 -49.4091  19.4356 
8193 -49.3656  19.4369 
8194 -49.3222  19.4382 
8195 -49.2786  19.4395 
8196 -49.2351  19.4408 
8197 -49.1917  19.4420 
8198 -49.1481  19.4433 
8199 -49.1047  19.4445 
8200 -49.0611  19.4458 
8201 -49.0175  19.4470 
8202 -48.9740  19.4482 
8203 -48.9304  19.4495 
8204 -48.8870  19.4507 
8205 -48.8433  19.4519 
8206 -48.7997  19.4532 
8207 -48.7561  19.4544 
8208 -48.7127  19.4557 
8209 -48.6699  19.4569 
8210 -48.6260  19.4582 
8211 -48.5819  19.4595 
8212 -48.5389  19.4608 
8213 -48.4946  19.4622 
8214 -48.4511  19.4636 
8215 -48.4076  19.4649 
8216 -48.3641  19.4663 
8217 -48.3218  19.4677 
8218 -48.2773  19.4693 
8219 -48.2332  19.4708 
8220 -48.1900  19.4723 
8221 -48.1459  19.4740 
8222 -48.1023  19.4756 
8223 -48.0589  19.4773 
8224 -48.0157  19.4790 
8225 -47.9718  19.4808 
8226 -47.9286  19.4827 
8227 -47.8846  19.4848 
8228 -47.8416  19.4871 
8229 -47.7974  19.4895 
8230 -47.7538  19.4920 
8231 -47.7104  19.4946 
8232 -47.6673  19.4971 
8233 -47.6233  19.4997 
8234 -47.5800  19.5023 
8235 -47.5361  19.5050 
8236 -47.4926  19.5078 
8237 -47.4492  19.5107 
8238 -47.4059  19.5136 
8239 -47.3620  19.5166 
8240 -47.3189  19.5195 
8241 -47.2760  19.5226 
8242 -47.2317  19.5259 
8243 -47.1885  19.5292 
8244 -47.1446  19.5326 
8245 -47.1011  19.5361 
8246 -47.0576  19.5396 
8247 -47.0141  19.5432 
8248 -46.9707  19.5468 
8249 -46.9275  19.5505 
8250 -46.8845  19.5542 
8251 -46.8415  19.5580 
8252 -46.7987  19.5619 
8253 -46.7545  19.5661 
8254 -46.7119  19.5702 
8255 -46.6673  19.5746 
8256 -46.6235  19.5790 
8257 -46.5806  19.5834 
8258 -46.5377  19.5879 
8259 -46.4950  19.5926 
8260 -46.4510  19.5977 
8261 -46.4079  19.6027 
8262 -46.3635  19.6080 
8263 -46.3201  19.6134 
8264 -46.2769  19.6188 
8265 -46.2339  19.6244 
8266 -46.1910  19.6302 
8267 -46.1465  19.6363 
8268 -46.1037  19.6424 
8269 -46.0606  19.6487 
8270 -46.0175  19.6552 
8271 -45.9745  19.6619 
8272 -45.9316  19.6687 
8273 -45.8886  19.6759 
8274 -45.8450  19.6833 
8275 -45.8036  19.6906 
8276 -45.7602  19.6985 
8277 -45.7154  19.7070 
8278 -45.6734  19.7153 
8279 -45.6310  19.7240 
8280 -45.5874  19.7333 
8281 -45.5446  19.7428 
8282 -45.5032  19.7524 
8283 -45.4616  19.7626 
8284 -45.4201  19.7734 
8285 -45.3795  19.7843 
8286 -45.3398  19.7955 
8287 -45.2993  19.8074 
8288 -45.2593  19.8197 
8289 -45.2194  19.8324 
8290 -45.1795  19.8458 
8291 -45.1407  19.8594 
8292 -45.1018  19.8737 
8293 -45.0639  19.8882 
8294 -45.0255  19.9036 
8295 -44.9879  19.9194 
8296 -44.9512  19.9355 
8297 -44.9135  19.9528 
8298 -44.8775  19.9701 
8299 -44.8411  19.9884 
8300 -44.8053  20.0073 
8301 -44.7707  20.0266 
8302 -44.7368  20.0464 
8303 -44.7033  20.0669 
8304 -44.6711  20.0877 
8305 -44.6388  20.1097 
8306 -44.6073  20.1324 
8307 -44.5772  20.1554 
8308 -44.5483  20.1786 
8309 -44.5192  20.2035 
8310 -44.4920  20.2282 
8311 -44.4652  20.2542 
8312 -44.4390  20.2814 
8313 -44.4146  20.3085 
8314 -44.3909  20.3368 
8315 -44.3683  20.3660 
8316 -44.3471  20.3956 
8317 -44.3269  20.4262 
8318 -44.3082  20.4573 
8319 -44.2910  20.4886 
8320 -44.2741  20.5222 
8321 -44.2589  20.5555 
8322 -44.2445  20.5902 
8323 -44.2313  20.6252 
8324 -44.2191  20.6607 
8325 -44.2080  20.6968 
8326 -44.1977  20.7335 
8327 -44.1888  20.7693 
8328 -44.1802  20.8077 
8329 -44.1724  20.8467 
8330 -44.1657  20.8852 
8331 -44.1598  20.9232 
8332 -44.1545  20.9635 
8333 -44.1500  21.0028 
8334 -44.1462  21.0419 
8335 -44.1429  21.0831 
8336 -44.1403  21.1244 
8337 -44.1382  21.1657 
8338 -44.1368  21.2065 
8339 -44.1358  21.2479 
8340 -44.1354  21.2893 
8341 -44.1354  21.3306 
8342 -44.1358  21.3713 
8343 -44.1367  21.4139 
8344 -44.1379  21.4548 
8345 -44.1396  21.4972 
8346 -44.1416  21.5398 
8347 -44.1439  21.5814 
8348 -44.1466  21.6238 
8349 -44.1496  21.6659 
8350 -44.1528  21.7082 
8351 -44.1563  21.7505 
8352 -44.1600  21.7928 
8353 -44.1640  21.8353 
8354 -44.1682  21.8775 
8355 -44.1725  21.9203 
8356 -44.1770  21.9629 
8357 -44.1816  22.0055 
8358 -44.1863  22.0483 
8359 -44.1910  22.0909 
8360 -44.1958  22.1339 
8361 -44.2006  22.1767 
8362 -44.2055  22.2198 
8363 -44.2105  22.2627 
8364 -44.2154  22.3058 
8365 -44.2204  22.3491 
8366 -44.2254  22.3923 
8367 -44.2303  22.4356 
8368 -44.2352  22.4788 
8369 -44.2401  22.5224 
8370 -44.2450  22.5659 
8371 -44.2497  22.6090 
8372 -44.2545  22.6529 
8373 -44.2591  22.6962 
8374 -44.2637  22.7404 
8375 -44.2680  22.7836 
8376 -44.2724  22.8279 
8377 -44.2766  22.8712 
8378 -44.2809  22.9156 
8379 -44.2850  22.9591 
8380 -44.2890  23.0025 
8381 -44.2931  23.0471 
8382 -44.2970  23.0911 
8383 -44.3008  23.1349 
8384 -44.3045  23.1789 
8385 -44.3079  23.2225 
8386 -44.3114  23.2668 
8387 -44.3147  23.3106 
8388 -44.3180  23.3547 
8389 -44.3211  23.3985 
8390 -44.3242  23.4425 
8391 -44.3271  23.4860 
8392 -44.3299  23.5292 
8393 -44.3326  23.5738 
8394 -44.3352  23.6179 
8395 -44.3377  23.6619 
8396 -44.3402  23.7056 
8397 -44.3425  23.7489 
8398 -44.3448  23.7933 
8399 -44.3470  23.8366 
8400 -44.3492  23.8801 
8401 -44.3513  23.9248 
8402 -44.3533  23.9684 
8403 -44.3553  24.0127 
8404 -44.3572  24.0565 
8405 -44.3590  24.1003 
8406 -44.3608  24.1439 
8407 -44.3626  24.1873 
8408 -44.3644  24.2316 
8409 -44.3661  24.2756 
8410 -44.3678  24.3191 
8411 -44.3694  24.3625 
8412 -44.3710  24.4068 
8413 -44.3725  24.4501 
8414 -44.3741  24.4948 
8415 -44.3756  24.5387 
8416 -44.3771  24.5822 
8417 -44.3785  24.6256 
8418 -44.3800  24.6698 
8419 -44.3815  24.7123 
8420 -44.3829  24.7557 
8421 -44.3843  24.8008 
8422 -44.3857  24.8453 
8423 -44.3870  24.8888 
8424 -44.3882  24.9331 
8425 -44.3894  24.9757 
8426 -44.3906  25.0190 
8427 -44.3918  25.0640 
8428 -44.3930  25.1079 
8429 -44.3941  25.1514 
8430 -44.3953  25.1961 
8431 -44.3964  25.2383 
8432 -44.3975  25.2814 
8433 -44.3986  25.3273 
8434 -44.3997  25.3714 
8435 -44.4007  25.4150 
8436 -44.4018  25.4593 
8437 -44.4027  25.5020 
8438 -44.4037  25.5456 
8439 -44.4047  25.5909 
8440 -44.4056  25.6350 
8441 -44.4065  25.6785 
8442 -44.4074  25.7232 
8443 -44.4082  25.7675 
8444 -44.4091  25.8107 
8445 -44.4099  25.8546 
8446 -44.4107  25.8994 
8447 -44.4115  25.9433 
8448 -44.4123  25.9870 
8449 -44.4130  26.0297 
8450 -44.4138  26.0739 
8451 -44.4146  26.1190 
8452 -44.4153  26.1629 
8453 -44.4161  26.2069 
8454 -44.4168  26.2508 
8455 -44.4175  26.2947 
8456 -44.4182  26.3386 
8457 -44.4189  26.3826 
8458 -44.4195  26.4265 
8459 -44.4201  26.4704 
8460 -44.4207  26.5143 
8461 -44.4213  26.5580 
8462 -44.4219  26.6020 
8463 -44.4224  26.6454 
8464 -44.4229  26.6896 
8465 -44.4234  26.7336 
8466 -44.4238  26.7777 
8467 -44.4242  26.8214 
8468 -44.4246  26.8642 
8469 -44.4249  26.9090 
8470 -44.4252  26.9528 
8471 -44.4254  26.9953 
8472 -44.4256  27.0403 
8473 -44.4258  27.0854 
8474 -44.4258  27.1295 
8475 -44.4258  27.1734 
8476 -44.4258  27.2174 
8477 -44.4256  27.2613 
8478 -44.4254  27.3045 
8479 -44.4251  27.3486 
8480 -44.4247  27.3931 
8481 -44.4242  27.4372 
8482 -44.4237  27.4802 
8483 -44.4231  27.5248 
8484 -44.4224  27.5692 
8485 -44.4216  27.6132 
8486 -44.4207  27.6571 
8487 -44.4197  27.7011 
8488 -44.4187  27.7450 
8489 -44.4176  27.7874 
8490 -44.4164  27.8314 
8491 -44.4151  27.8764 
8492 -44.4137  27.9197 
8493 -44.4122  27.9647 
8494 -44.4106  28.0090 
8495 -44.4089  28.0530 
8496 -44.4072  28.0964 
8497 -44.4054  28.1408 
8498 -44.4035  28.1846 
8499 -44.4014  28.2289 
8500 -44.3994  28.2723 
8501 -44.3972  28.3156 
8502 -44.3949  28.3605 
8503 -44.3926  28.4044 
8504 -44.3901  28.4490 
8505 -44.3876  28.4929 
8506 -44.3850  28.5363 
8507 -44.3822  28.5810 
8508 -44.3794  28.6246 
8509 -44.3765  28.6691 
8510 -44.3733  28.7132 
8511 -44.3701  28.7573 
8512 -44.3669  28.8002 
8513 -44.3634  28.8450 
8514 -44.3597  28.8895 
8515 -44.3559  28.9336 
8516 -44.3520  28.9776 
8517 -44.3479  29.0218 
8518 -44.3437  29.0659 
8519 -44.3393  29.1101 
8520 -44.3346  29.1542 
8521 -44.3298  29.1982 
8522 -44.3248  29.2421 
8523 -44.3195  29.2865 
8524 -44.3141  29.3309 
8525 -44.3084  29.3752 
8526 -44.3025  29.4194 
8527 -44.2964  29.4637 
8528 -44.2901  29.5080 
8529 -44.2834  29.5523 
8530 -44.2765  29.5966 
8531 -44.2693  29.6410 
8532 -44.2617  29.6855 
8533 -44.2537  29.7300 
8534 -44.2453  29.7746 
8535 -44.2365  29.8192 
8536 -44.2272  29.8636 
8537 -44.2173  29.9083 
8538 -44.2070  29.9508 
8539 -44.1961  29.9932 
8540 -44.1847  30.0353 
8541 -44.1726  30.0771 
8542 -44.1600  30.1181 
8543 -44.1464  30.1598 
8544 -44.1324  30.2001 
8545 -44.1176  30.2404 
8546 -44.1018  30.2809 
8547 -44.0851  30.3212 
8548 -44.0677  30.3605 
8549 -44.0495  30.3993 
8550 -44.0304  30.4374 
8551 -44.0101  30.4755 
8552 -43.9890  30.5128 
8553 -43.9669  30.5495 
8554 -43.9439  30.5855 
8555 -43.9200  30.6208 
8556 -43.8956  30.6548 
8557 -43.8702  30.6882 
8558 -43.8428  30.7221 
8559 -43.8149  30.7547 
8560 -43.7866  30.7858 
8561 -43.7570  30.8165 
8562 -43.7270  30.8458 
8563 -43.6958  30.8744 
8564 -43.6647  30.9013 
8565 -43.6326  30.9274 
8566 -43.5982  30.9535 
8567 -43.5641  30.9776 
8568 -43.5300  31.0002 
8569 -43.4948  31.0219 
8570 -43.4576  31.0432 
8571 -43.4209  31.0625 
8572 -43.3835  31.0806 
8573 -43.3457  31.0974 
8574 -43.3075  31.1127 
8575 -43.2691  31.1267 
8576 -43.2288  31.1399 
8577 -43.1892  31.1516 
8578 -43.1492  31.1621 
8579 -43.1074  31.1718 
8580 -43.0662  31.1803 
8581 -43.0246  31.1879 
8582 -42.9826  31.1946 
8583 -42.9404  31.2004 
8584 -42.8976  31.2055 
8585 -42.8547  31.2099 
8586 -42.8117  31.2135 
8587 -42.7693  31.2166 
8588 -42.7262  31.2191 
8589 -42.6813  31.2212 
8590 -42.6378  31.2227 
8591 -42.5929  31.2240 
8592 -42.5485  31.2248 
8593 -42.5042  31.2254 
8594 -42.4601  31.2258 
8595 -42.4159  31.2260 
8596 -42.3713  31.2261 
8597 -42.3276  31.2262 
8598 -42.2837  31.2263 
8599 -42.2393  31.2264 
8600 -42.1953  31.2265 
8601 -42.1513  31.2265 
8602 -42.1076  31.2266 
8603 -42.0626  31.2266 
8604 -42.0188  31.2267 
8605 -41.9746  31.2267 
8606 -41.9305  31.2268 
8607 -41.8866  31.2269 
8608 -41.8426  31.2269 
8609 -41.7981  31.2270 
8610 -41.7542  31.2270 
8611 -41.7120  31.2271 
8612 -41.6683  31.2271 
8613 -41.6225  31.2272 
8614 -41.5794  31.2272 
8615 -41.5361  31.2273 
8616 -41.4914  31.2273 
8617 -41.4475  31.2274 
8618 -41.4037  31.2274 
8619 -41.3602  31.2275 
8620 -41.3162  31.2275 
8621 -41.2721  31.2276 
8622 -41.2282  31.2276 
8623 -41.1850  31.2277 
8624 -41.1409  31.2277 
8625 -41.0963  31.2278 
8626 -41.0525  31.2278 
8627 -41.0094  31.2279 
8628 -40.9654  31.2279 
8629 -40.9210  31.2280 
8630 -40.8772  31.2280 
8631 -40.8335  31.2281 
8632 -40.7896  31.2281 
8633 -40.7463  31.2282 
8634 -40.7037  31.2282 
8635 -40.6591  31.2282 
8636 -40.6143  31.2283 
8637 -40.5705  31.2283 
8638 -40.5279  31.2284 
8639 -40.4836  31.2284 
8640 -40.4391  31.2285 
8641 -40.3960  31.2285 
8642 -40.3538  31.2286 
8643 -40.3087  31.2286 
8644 -40.2640  31.2287 
8645 -40.2202  31.2287 
8646 -40.1783  31.2288 
8647 -40.1335  31.2288 
8648 -40.0902  31.2289 
8649 -40.0462  31.2289 
8650 -40.0016  31.2290 
8651 -39.9576  31.2290 
8652 -39.9151  31.2291 
8653 -39.8706  31.2291 
8654 -39.8264  31.2292 
8655 -39.7828  31.2292 
8656 -39.7390  31.2293 
8657 -39.6952  31.2293 
8658 -39.6519  31.2293 
8659 -39.6081  31.2294 
8660 -39.5655  31.2294 
8661 -39.5208  31.2295 
8662 -39.4766  31.2295 
8663 -39.4329  31.2296 
8664 -39.3901  31.2296 
8665 -39.3458  31.2297 
8666 -39.3019  31.2297 
8667 -39.2582  31.2298 
8668 -39.2153  31.2298 
8669 -39.1710  31.2299 
8670 -39.1279  31.2299 
8671 -39.0837  31.2299 
8672 -39.0403  31.2300 
8673 -38.9964  31.2300 
8674 -38.9527  31.2301 
8675 -38.9091  31.2301 
8676 -38.8661  31.2302 
8677 -38.8220  31.2302 
8678 -38.7782  31.2303 
8679 -38.7346  31.2303 
8680 -38.6911  31.2304 
8681 -38.6484  31.2304 
8682 -38.6043  31.2305 
8683 -38.5604  31.2305 
8684 -38.5168  31.2306 
8685 -38.4733  31.2306 
8686 -38.4297  31.2307 
8687 -38.3861  31.2307 
8688 -38.3426  31.2308 
8689 -38.2991  31.2308 
8690 -38.2560  31.2309 
8691 -38.2122  31.2309 
8692 -38.1689  31.2310 
8693 -38.1253  31.2310 
8694 -38.0820  31.2311 
8695 -38.0383  31.2311 
8696 -37.9950  31.2312 
8697 -37.9513  31.2312 
8698 -37.9079  31.2313 
8699 -37.8647  31.2313 
8700 -37.8210  31.2314 
8701 -37.7775  31.2314 
8702 -37.7341  31.2315 
8703 -37.6906  31.2315 
8704 -37.6470  31.2316 
8705 -37.6035  31.2316 
8706 -37.5601  31.2317 
8707 -37.5165  31.2317 
8708 -37.4731  31.2318 
8709 -37.4298  31.2318 
8710 -37.3859  31.2319 
8711 -37.3423  31.2319 
8712 -37.2987  31.2320 
8713 -37.2552  31.2320 
8714 -37.2117  31.2321 
8715 -37.1684  31.2321 
8716 -37.1244  31.2322 
8717 -37.0810  31.2322 
8718 -37.0382  31.2323 
8719 -36.9937  31.2323 
8720 -36.9507  31.2324 
8721 -36.9068  31.2324 
8722 -36.8629  31.2325 
8723 -36.8199  31.2325 
8724 -36.7767  31.2326 
8725 -36.7320  31.2326 
8726 -36.6882  31.2327 
8727 -36.6449  31.2327 
8728 -36.6019  31.2328 
8729 -36.5576  31.2329 
8730 -36.5135  31.2329 
8731 -36.4698  31.2330 
8732 -36.4262  31.2330 
8733 -36.3825  31.2331 
8734 -36.3390  31.2331 
8735 -36.2951  31.2332 
8736 -36.2518  31.2333 
8737 -36.2079  31.2333 
8738 -36.1648  31.2334 
8739 -36.1202  31.2334 
8740 -36.0765  31.2335 
8741 -36.0328  31.2335 
8742 -35.9891  31.2336 
8743 -35.9455  31.2337 
8744 -35.9016  31.2337 
8745 -35.8578  31.2338 
8746 -35.8142  31.2338 
8747 -35.7706  31.2339 
8748 -35.7269  31.2340 
8749 -35.6835  31.2340 
8750 -35.6392  31.2341 
8751 -35.5957  31.2341 
8752 -35.5515  31.2342 
8753 -35.5077  31.2343 
8754 -35.4642  31.2343 
8755 -35.4207  31.2344 
8756 -35.3764  31.2345 
8757 -35.3327  31.2345 
8758 -35.2888  31.2346 
8759 -35.2451  31.2347 
8760 -35.2014  31.2347 
8761 -35.1588  31.2348 
8762 -35.1164  31.2349 
8763 -35.0710  31.2350 
8764 -35.0268  31.2350 
8765 -34.9846  31.2351 
8766 -34.9408  31.2352 
8767 -34.8954  31.2353 
8768 -34.8518  31.2353 
8769 -34.8077  31.2354 
8770 -34.7642  31.2355 
8771 -34.7208  31.2356 
8772 -34.6771  31.2357 
8773 -34.6329  31.2358 
8774 -34.5892  31.2358 
8775 -34.5445  31.2359 
8776 -34.5012  31.2360 
8777 -34.4575  31.2361 
8778 -34.4134  31.2363 
8779 -34.3697  31.2364 
8780 -34.3259  31.2365 
8781 -34.2833  31.2366 
8782 -34.2393  31.2368 
8783 -34.1951  31.2370 
8784 -34.1514  31.2372 
8785 -34.1069  31.2379 
8786 -34.0631  31.2389 
8787 -34.0196  31.2403 
8788 -33.9770  31.2416 
8789 -33.9334  31.2430 
8790 -33.8884  31.2445 
8791 -33.8452  31.2459 
8792 -33.8013  31.2474 
8793 -33.7577  31.2490 
8794 -33.7138  31.2507 
8795 -33.6707  31.2523 
8796 -33.6272  31.2540 
8797 -33.5823  31.2558 
8798 -33.5381  31.2577 
8799 -33.4945  31.2595 
8800 -33.4510  31.2614 
8801 -33.4085  31.2632 
8802 -33.3641  31.2652 
8803 -33.3196  31.2672 
8804 -33.2760  31.2692 
8805 -33.2327  31.2712 
8806 -33.1888  31.2732 
8807 -33.1454  31.2752 
8808 -33.1015  31.2772 
8809 -33.0579  31.2792 
8810 -33.0158  31.2811 
8811 -32.9716  31.2831 
8812 -32.9267  31.2852 
8813 -32.8830  31.2872 
8814 -32.8393  31.2892 
8815 -32.7956  31.2911 
8816 -32.7520  31.2931 
8817 -32.7090  31.2951 
8818 -32.6649  31.2971 
8819 -32.6210  31.2991 
8820 -32.5774  31.3011 
8821 -32.5344  31.3031 
8822 -32.4908  31.3051 
8823 -32.4479  31.3071 
8824 -32.4033  31.3091 
8825 -32.3604  31.3111 
8826 -32.3163  31.3132 
8827 -32.2722  31.3152 
8828 -32.2285  31.3173 
8829 -32.1850  31.3194 
8830 -32.1414  31.3215 
8831 -32.0984  31.3235 
8832 -32.0543  31.3257 
8833 -32.0112  31.3278 
8834 -31.9682  31.3300 
8835 -31.9238  31.3322 
8836 -31.8807  31.3344 
8837 -31.8380  31.3366 
8838 -31.7937  31.3389 
8839 -31.7506  31.3412 
8840 -31.7066  31.3435 
8841 -31.6626  31.3459 
8842 -31.6190  31.3484 
8843 -31.5761  31.3508 
8844 -31.5322  31.3535 
8845 -31.4892  31.3563 
8846 -31.4452  31.3593 
8847 -31.4017  31.3623 
8848 -31.3584  31.3655 
8849 -31.3152  31.3687 
8850 -31.2716  31.3722 
8851 -31.2294  31.3756 
8852 -31.1850  31.3794 
8853 -31.1416  31.3833 
8854 -31.0984  31.3873 
8855 -31.0550  31.3915 
8856 -31.0117  31.3959 
8857 -30.9684  31.4005 
8858 -30.9255  31.4051 
8859 -30.8820  31.4100 
8860 -30.8387  31.4150 
8861 -30.7955  31.4201 
8862 -30.7523  31.4254 
8863 -30.7092  31.4307 
8864 -30.6661  31.4362 
8865 -30.6229  31.4418 
8866 -30.5798  31.4475 
8867 -30.5366  31.4533 
8868 -30.4934  31.4593 
8869 -30.4503  31.4653 
8870 -30.4071  31.4714 
8871 -30.3641  31.4776 
8872 -30.3208  31.4838 
8873 -30.2777  31.4901 
8874 -30.2344  31.4966 
8875 -30.1914  31.5031 
8876 -30.1481  31.5097 
8877 -30.1048  31.5163 
8878 -30.0617  31.5230 
8879 -30.0189  31.5297 
8880 -29.9753  31.5365 
8881 -29.9321  31.5433 
8882 -29.8892  31.5501 
8883 -29.8457  31.5570 
8884 -29.8026  31.5640 
8885 -29.7593  31.5711 
8886 -29.7166  31.5784 
8887 -29.6731  31.5859 
8888 -29.6307  31.5933 
8889 -29.5866  31.6011 
8890 -29.5435  31.6090 
8891 -29.5009  31.6169 
8892 -29.4574  31.6251 
8893 -29.4140  31.6335 
8894 -29.3713  31.6420 
8895 -29.3278  31.6509 
8896 -29.2853  31.6597 
8897 -29.2419  31.6690 
8898 -29.1993  31.6783 
8899 -29.1559  31.6880 
8900 -29.1144  31.6976 
8901 -29.0707  31.7079 
8902 -29.0269  31.7185 
8903 -28.9849  31.7289 
8904 -28.9410  31.7401 
8905 -28.8987  31.7512 
8906 -28.8550  31.7629 
8907 -28.8125  31.7746 
8908 -28.7702  31.7865 
8909 -28.7266  31.7991 
8910 -28.6842  31.8116 
8911 -28.6425  31.8242 
8912 -28.6008  31.8373 
8913 -28.5595  31.8512 
8914 -28.5207  31.8648 
8915 -28.4806  31.8791 
8916 -28.4415  31.8933 
8917 -28.4015  31.9083 
8918 -28.3623  31.9234 
8919 -28.3236  31.9387 
8920 -28.2852  31.9544 
8921 -28.2478  31.9699 
8922 -28.2098  31.9861 
8923 -28.1711  32.0032 
8924 -28.1340  32.0198 
8925 -28.0950  32.0378 
8926 -28.0584  32.0553 
8927 -28.0219  32.0732 
8928 -27.9847  32.0919 
8929 -27.9487  32.1107 
8930 -27.9126  32.1303 
8931 -27.8781  32.1495 
8932 -27.8440  32.1694 
8933 -27.8083  32.1909 
8934 -27.7744  32.2123 
8935 -27.7417  32.2338 
8936 -27.7101  32.2554 
8937 -27.6779  32.2784 
8938 -27.6458  32.3026 
8939 -27.6153  32.3267 
8940 -27.5855  32.3515 
8941 -27.5565  32.3768 
8942 -27.5283  32.4029 
8943 -27.5011  32.4295 
8944 -27.4743  32.4573 
8945 -27.4487  32.4856 
8946 -27.4242  32.5145 
8947 -27.4006  32.5442 
8948 -27.3780  32.5747 
8949 -27.3565  32.6057 
8950 -27.3363  32.6370 
8951 -27.3164  32.6699 
8952 -27.2976  32.7034 
8953 -27.2796  32.7375 
8954 -27.2625  32.7723 
8955 -27.2464  32.8074 
8956 -27.2308  32.8437 
8957 -27.2162  32.8801 
8958 -27.2024  32.9170 
8959 -27.1895  32.9542 
8960 -27.1775  32.9908 
8961 -27.1658  33.0295 
8962 -27.1547  33.0684 
8963 -27.1444  33.1076 
8964 -27.1349  33.1465 
8965 -27.1258  33.1864 
8966 -27.1175  33.2260 
8967 -27.1096  33.2664 
8968 -27.1024  33.3066 
8969 -27.0956  33.3478 
8970 -27.0894  33.3883 
8971 -27.0838  33.4282 
8972 -27.0785  33.4696 
8973 -27.0735  33.5123 
8974 -27.0692  33.5536 
8975 -27.0652  33.5953 
8976 -27.0617  33.6361 
8977 -27.0586  33.6761 
8978 -27.0557  33.7185 
8979 -27.0531  33.7611 
8980 -27.0508  33.8036 
8981 -27.0488  33.8455 
8982 -27.0472  33.8866 
8983 -27.0457  33.9290 
8984 -27.0445  33.9714 
8985 -27.0435  34.0134 
8986 -27.0426  34.0555 
8987 -27.0420  34.0977 
8988 -27.0414  34.1395 
8989 -27.0410  34.1818 
8990 -27.0408  34.2239 
8991 -27.0405  34.2653 
8992 -27.0403  34.3079 
8993 -27.0401  34.3497 
8994 -27.0399  34.3923 
8995 -27.0397  34.4346 
8996 -27.0395  34.4772 
8997 -27.0393  34.5182 
8998 -27.0391  34.5593 
8999 -27.0389  34.6030 
9000 -27.0388  34.6443 
9001 -27.0386  34.6868 
9002 -27.0384  34.7291 
9003 -27.0382  34.7704 
9004 -27.0379  34.8120 
9005 -27.0377  34.8526 
9006 -27.0375  34.8939 
9007 -27.0373  34.9356 
9008 -27.0371  34.9768 
9009 -27.0369  35.0178 
9010 -27.0366  35.0583 
9011 -27.0364  35.0984 
9012 -27.0362  35.1396 
9013 -27.0359  35.1807 
9014 -27.0357  35.2209 
9015 -27.0355  35.2616 
